ID	ID_AUTEUR	ID_RECUEIL	ID_POEME	TYPE_TEXTE	LM	PROFIL	NBR	REPETITION	REGLE	DESCRIPTION	REMARQUES	DATE	
HUG2062.lm:12	HUG	HUG_31	HUG2062	poem	12	6+6	5		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG2063.lm:12	HUG	HUG_31	HUG2063	poem	12	6+6	8		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG2064.lm:12	HUG	HUG_31	HUG2064	poem	12	6+6	8		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG2065.lm:12	HUG	HUG_31	HUG2065	poem	12	6+6	11		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG2066.lm:12	HUG	HUG_31	HUG2066	poem	12	6+6	7		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG2067.lm:12	HUG	HUG_31	HUG2067	poem	12	6+6	8		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG2068.lm:12	HUG	HUG_31	HUG2068	poem	12	6+6	3		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG2069.lm:12	HUG	HUG_31	HUG2069	poem	12	6+6	1		1.0.0	vers unique	équivalence culturelle	2022-06-06	
HUG207.lm:4	HUG	HUG_14	HUG207	poem	4	4	12		0.1	mètre simple		2022-06-05	
HUG207.lm:8	HUG	HUG_14	HUG207	poem	8	8	12		0.1	mètre simple		2022-06-05	
HUG2070.lm:12	HUG	HUG_31	HUG2070	poem	12	6+6	4		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG2071.lm:12	HUG	HUG_31	HUG2071	poem	12	6+6	7		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG2072.lm:12	HUG	HUG_31	HUG2072	poem	12	6+6	1		1.0.0	vers unique	équivalence culturelle	2022-06-06	
HUG2073.lm:12	HUG	HUG_31	HUG2073	poem	12	6+6	9		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG2074.lm:12	HUG	HUG_31	HUG2074	poem	12	6+6	5		1.1.1.1.1	profil traditionnel	profil(s) concurrent(s) atypiques écarté(s) : ['3+9']	2022-06-06	
HUG2075.lm:10	HUG	HUG_31	HUG2075	poem	10	4+6	1		1.0.0	vers unique	équivalence culturelle	2022-06-06	
HUG2075.lm:12	HUG	HUG_31	HUG2075	poem	12	6+6	7		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG2076.lm:12	HUG	HUG_31	HUG2076	poem	12	6+6	5		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG2077.lm:12	HUG	HUG_31	HUG2077	poem	12	6+6	4		1.1.1.1.1	profil traditionnel	profil(s) concurrent(s) atypiques écarté(s) : ['3+9']	2022-06-06	
HUG2078.lm:12	HUG	HUG_31	HUG2078	poem	12	6+6	5		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG2079.lm:12	HUG	HUG_31	HUG2079	poem	12	6+6	4		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG208.lm:12	HUG	HUG_14	HUG208	poem	12	6+6	20		1.1.2.1.1	profil traditionnel		2022-06-05	
HUG208.lm:6	HUG	HUG_14	HUG208	poem	6	6	4		0.1	mètre simple		2022-06-05	
HUG2080.lm:12	HUG	HUG_31	HUG2080	poem	12	6+6	4		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG2081.lm:12	HUG	HUG_31	HUG2081	poem	12	6+6	1		1.0.0	vers unique	équivalence culturelle	2022-06-06	
HUG2082.lm:12	HUG	HUG_31	HUG2082	poem	12	6+6	12		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG2083.lm:12	HUG	HUG_31	HUG2083	poem	12	6+6	16		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG2084.lm:12	HUG	HUG_31	HUG2084	poem	12	6+6	6		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG2084.lm:8	HUG	HUG_31	HUG2084	poem	8		1		0.0	vers unique		2022-06-06	
HUG2085.lm:12	HUG	HUG_31	HUG2085	poem	12	6+6	5		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG2086.lm:12	HUG	HUG_31	HUG2086	poem	12	6+6	2		1.1.1.1.1	profil traditionnel	profil(s) concurrent(s) atypiques écarté(s) : ['2+10']	2022-06-06	
HUG2087.lm:12	HUG	HUG_31	HUG2087	poem	12	6+6	5		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG2088.lm:12	HUG	HUG_31	HUG2088	poem	12	6+6	4		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG2089.lm:12	HUG	HUG_31	HUG2089	poem	12	6+6	4		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG209.lm:12	HUG	HUG_14	HUG209	poem	12	6+6	20		1.1.2.1.1	profil traditionnel		2022-06-05	
HUG2090.lm:12	HUG	HUG_31	HUG2090	poem	12	6+6	6		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG2091.lm:12	HUG	HUG_31	HUG2091	poem	12	6+6	32		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG2092.lm:8	HUG	HUG_31	HUG2092	poem	8	8	4		0.1	mètre simple		2022-06-06	
HUG2093.lm:12	HUG	HUG_31	HUG2093	poem	12	6+6	2		1.1.1.1.1	profil traditionnel	profil(s) concurrent(s) atypiques écarté(s) : ['9+3']	2022-06-06	
HUG2094.lm:12	HUG	HUG_31	HUG2094	poem	12	6+6	6		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG2095.lm:12	HUG	HUG_31	HUG2095	poem	12	6+6	16		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG2096.lm:8	HUG	HUG_31	HUG2096	poem	8	8	12		0.1	mètre simple		2022-06-06	
HUG2097.lm:12	HUG	HUG_31	HUG2097	poem	12	6+6	12		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG2098.lm:12	HUG	HUG_31	HUG2098	poem	12	6+6	9		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG2099.lm:12	HUG	HUG_31	HUG2099	poem	12	6+6	22		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG21.lm:12	HUG	HUG_8	HUG21	poem	12	6+6	72		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG21.lm:8	HUG	HUG_8	HUG21	poem	8	8	48		0.1	mètre simple		2022-06-06	
HUG210.lm:8	HUG	HUG_14	HUG210	poem	8	8	138		0.1	mètre simple		2022-06-05	
HUG2100.lm:12	HUG	HUG_31	HUG2100	poem	12	6+6	4		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG2101.lm:12	HUG	HUG_31	HUG2101	poem	12	6+6	2		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG2101.lm:8	HUG	HUG_31	HUG2101	poem	8	8	2		0.1	mètre simple		2022-06-06	
HUG2102.lm:12	HUG	HUG_31	HUG2102	poem	12	6+6	2		1.1.1.1.1	profil traditionnel	profil(s) concurrent(s) atypiques écarté(s) : ['3+9']	2022-06-06	
HUG2102.lm:8	HUG	HUG_31	HUG2102	poem	8	8	4		0.1	mètre simple		2022-06-06	
HUG2103.lm:12	HUG	HUG_31	HUG2103	poem	12	6+6	6		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG2104.lm:12	HUG	HUG_31	HUG2104	poem	12	6+6	8		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG2105.lm:12	HUG	HUG_31	HUG2105	poem	12	6+6	10		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG2105.lm:8	HUG	HUG_31	HUG2105	poem	8	8	4		0.1	mètre simple		2022-06-06	
HUG2106.lm:12	HUG	HUG_31	HUG2106	poem	12	6+6	5		1.1.1.1.1	profil traditionnel	profil(s) concurrent(s) atypiques écarté(s) : ['10+2']	2022-06-06	
HUG2107.lm:12	HUG	HUG_31	HUG2107	poem	12	6+6	8		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG2108.lm:12	HUG	HUG_31	HUG2108	poem	12	6+6	8		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG2109.lm:12	HUG	HUG_31	HUG2109	poem	12	6+6	4		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG211.lm:12	HUG	HUG_14	HUG211	poem	12	6+6	20		1.1.2.1.1	profil traditionnel		2022-06-05	
HUG211.lm:3	HUG	HUG_14	HUG211	poem	3	3	20		0.1	mètre simple		2022-06-05	
HUG2110.lm:12	HUG	HUG_31	HUG2110	poem	12	6+6	10		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG2111.lm:12	HUG	HUG_31	HUG2111	poem	12	6+6	20		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG2112.lm:8	HUG	HUG_31	HUG2112	poem	8	8	4		0.1	mètre simple		2022-06-06	
HUG2113.lm:12	HUG	HUG_31	HUG2113	poem	12	6+6	4		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG2114.lm:12	HUG	HUG_31	HUG2114	poem	12	6+6	4		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG2115.lm:12	HUG	HUG_31	HUG2115	poem	12	6+6	6		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG2116.lm:12	HUG	HUG_31	HUG2116	poem	12	6+6	6		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG2117.lm:12	HUG	HUG_31	HUG2117	poem	12	6+6	12		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG2118.lm:12	HUG	HUG_31	HUG2118	poem	12	6+6	18		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG2119.lm:12	HUG	HUG_31	HUG2119	poem	12	6+6	8		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG212.lm:12	HUG	HUG_14	HUG212	poem	12	6+6	104		1.1.2.1.1	profil traditionnel		2022-06-05	
HUG2120.lm:8	HUG	HUG_31	HUG2120	poem	8	8	4		0.1	mètre simple		2022-06-06	
HUG2121.lm:4	HUG	HUG_31	HUG2121	poem	4	4	4		0.1	mètre simple		2022-06-06	
HUG2121.lm:7	HUG	HUG_31	HUG2121	poem	7	7	4		0.1	mètre simple		2022-06-06	
HUG2122.lm:12	HUG	HUG_31	HUG2122	poem	12	6+6	4		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG2122.lm:7	HUG	HUG_31	HUG2122	poem	7	7	24		0.1	mètre simple		2022-06-06	
HUG2123.lm:7	HUG	HUG_31	HUG2123	poem	7	7	20		0.1	mètre simple		2022-06-06	
HUG2124.lm:8	HUG	HUG_31	HUG2124	poem	8	8	20		0.1	mètre simple		2022-06-06	
HUG2125.lm:7	HUG	HUG_31	HUG2125	poem	7	7	60		0.1	mètre simple		2022-06-06	
HUG2126.lm:12	HUG	HUG_31	HUG2126	poem	12	6+6	23		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG2127.lm:8	HUG	HUG_31	HUG2127	poem	8	8	12		0.1	mètre simple		2022-06-06	
HUG2128.lm:12	HUG	HUG_31	HUG2128	poem	12	6+6	4		1.1.1.1.1	profil traditionnel	profil(s) concurrent(s) atypiques écarté(s) : ['3+9']	2022-06-06	
HUG2128.lm:8	HUG	HUG_31	HUG2128	poem	8	8	2		0.1	mètre simple		2022-06-06	
HUG2129.lm:12	HUG	HUG_31	HUG2129	poem	12	6+6	6		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG213.lm:8	HUG	HUG_14	HUG213	poem	8	8	52		0.1	mètre simple		2022-06-05	
HUG2130.lm:12	HUG	HUG_31	HUG2130	poem	12	6+6	1		1.0.0	vers unique	équivalence culturelle	2022-06-06	
HUG2131.lm:12	HUG	HUG_31	HUG2131	poem	12	6+6	6		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG2132.lm:12	HUG	HUG_31	HUG2132	poem	12	6+6	4		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG2133.lm:12	HUG	HUG_31	HUG2133	poem	12	6+6	3		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG214.lm:12	HUG	HUG_14	HUG214	poem	12	6+6	8		1.1.2.1.1	profil traditionnel		2022-06-05	
HUG215.lm:12	HUG	HUG_14	HUG215	poem	12	6+6	16		1.1.2.1.1	profil traditionnel		2022-06-05	
HUG216.lm:12	HUG	HUG_14	HUG216	poem	12	6+6	218		1.1.2.1.1	profil traditionnel		2022-06-05	
HUG217.lm:12	HUG	HUG_14	HUG217	poem	12	6+6	110		1.1.2.1.1	profil traditionnel		2022-06-05	
HUG217.lm:6	HUG	HUG_14	HUG217	poem	6	6	110		0.1	mètre simple		2022-06-05	
HUG218.lm:12	HUG	HUG_14	HUG218	poem	12	6+6	22		1.1.2.1.1	profil traditionnel		2022-06-05	
HUG219.lm:12	HUG	HUG_14	HUG219	poem	12	6+6	48		1.1.2.1.1	profil traditionnel		2022-06-05	
HUG22.lm:12	HUG	HUG_8	HUG22	poem	12	6+6	96		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG22.lm:8	HUG	HUG_8	HUG22	poem	8	8	64		0.1	mètre simple		2022-06-06	
HUG220.lm:7	HUG	HUG_14	HUG220	poem	7	7	72		0.1	mètre simple		2022-06-05	
HUG221.lm:12	HUG	HUG_14	HUG221	poem	12	6+6	56		1.1.2.1.1	profil traditionnel		2022-06-05	
HUG221.lm:6	HUG	HUG_14	HUG221	poem	6	6	12		0.1	mètre simple		2022-06-05	
HUG222.lm:12	HUG	HUG_14	HUG222	poem	12	6+6	52		1.1.2.1.1	profil traditionnel		2022-06-05	
HUG223.lm:12	HUG	HUG_14	HUG223	poem	12	6+6	58		1.1.2.1.1	profil traditionnel		2022-06-05	
HUG224.lm:12	HUG	HUG_16	HUG224	poem	12	6+6	44		1.1.2.1.1	profil traditionnel		2022-06-05	
HUG225.lm:12	HUG	HUG_16	HUG225	poem	12	6+6	278		1.1.2.1.1	profil traditionnel		2022-06-05	
HUG225.lm:8	HUG	HUG_16	HUG225	poem	8	8	120		0.1	mètre simple		2022-06-05	
HUG226.lm:12	HUG	HUG_16	HUG226	poem	12	6+6	12		1.1.2.1.1	profil traditionnel		2022-06-05	
HUG227.lm:12	HUG	HUG_16	HUG227	poem	12	6+6	317		1.1.2.1.1	profil traditionnel		2022-06-05	
HUG227.lm:6	HUG	HUG_16	HUG227	poem	6	6	24		0.1	mètre simple		2022-06-05	
HUG227.lm:8	HUG	HUG_16	HUG227	poem	8	8	105		0.1	mètre simple		2022-06-05	
HUG228.lm:8	HUG	HUG_16	HUG228	poem	8	8	284		0.1	mètre simple		2022-06-05	
HUG229.lm:12	HUG	HUG_16	HUG229	poem	12	6−6	44		1.1.2.1.2.1	profil traditionnel avec vers entravé(s)		2022-06-05	
HUG229.lm:8	HUG	HUG_16	HUG229	poem	8	8	22		0.1	mètre simple		2022-06-05	
HUG23.lm:12	HUG	HUG_8	HUG23	poem	12	6+6	40		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG23.lm:8	HUG	HUG_8	HUG23	poem	8	8	88		0.1	mètre simple		2022-06-06	
HUG230.lm:12	HUG	HUG_16	HUG230	poem	12	6+6	52		1.1.2.1.1	profil traditionnel		2022-06-05	
HUG231.lm:12	HUG	HUG_16	HUG231	poem	12	6+6	22		1.1.2.1.1	profil traditionnel		2022-06-05	
HUG232.lm:12	HUG	HUG_16	HUG232	poem	12	6+6	32		1.1.2.1.1	profil traditionnel		2022-06-05	
HUG232.lm:8	HUG	HUG_16	HUG232	poem	8	8	16		0.1	mètre simple		2022-06-05	
HUG233.lm:12	HUG	HUG_16	HUG233	poem	12	6+6	38		1.1.2.1.1	profil traditionnel		2022-06-05	
HUG234.lm:4	HUG	HUG_16	HUG234	poem	4	4	24		0.1	mètre simple		2022-06-05	
HUG234.lm:6	HUG	HUG_16	HUG234	poem	6	6	24		0.1	mètre simple		2022-06-05	
HUG235.lm:12	HUG	HUG_16	HUG235	poem	12	6+6	26		1.1.2.1.1	profil traditionnel		2022-06-05	
HUG236.lm:12	HUG	HUG_16	HUG236	poem	12	6+6	14		1.1.2.1.1	profil traditionnel		2022-06-05	
HUG237.lm:12	HUG	HUG_16	HUG237	poem	12	6+6	24		1.1.2.1.1	profil traditionnel		2022-06-05	
HUG237.lm:8	HUG	HUG_16	HUG237	poem	8	8	12		0.1	mètre simple		2022-06-05	
HUG238.lm:12	HUG	HUG_16	HUG238	poem	12	6+6	34		1.1.2.1.1	profil traditionnel		2022-06-05	
HUG239.lm:12	HUG	HUG_16	HUG239	poem	12	6+6	55		1.1.2.1.1	profil traditionnel		2022-06-05	
HUG24.lm:12	HUG	HUG_8	HUG24	poem	12	6+6	57		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG24.lm:7	HUG	HUG_8	HUG24	poem	7	7	40		0.1	mètre simple		2022-06-06	
HUG24.lm:8	HUG	HUG_8	HUG24	poem	8	8	67		0.1	mètre simple		2022-06-06	
HUG240.lm:7	HUG	HUG_16	HUG240	poem	7	7	125		0.1	mètre simple		2022-06-05	
HUG241.lm:12	HUG	HUG_16	HUG241	poem	12	6+6	10		1.1.2.1.1	profil traditionnel		2022-06-05	
HUG242.lm:12	HUG	HUG_16	HUG242	poem	12	6+6	188		1.1.2.1.1	profil traditionnel		2022-06-05	
HUG243.lm:12	HUG	HUG_16	HUG243	poem	12	6+6	20		1.1.2.1.1	profil traditionnel		2022-06-05	
HUG243.lm:8	HUG	HUG_16	HUG243	poem	8	8	10		0.1	mètre simple		2022-06-05	
HUG244.lm:12	HUG	HUG_16	HUG244	poem	12	6+6	14		1.1.2.1.1	profil traditionnel		2022-06-05	
HUG245.lm:12	HUG	HUG_16	HUG245	poem	12	6+6	172		1.1.2.1.1	profil traditionnel		2022-06-05	
HUG246.lm:12	HUG	HUG_16	HUG246	poem	12	6+6	32		1.1.2.1.1	profil traditionnel		2022-06-05	
HUG247.lm:5	HUG	HUG_16	HUG247	poem	5	5	45		0.1	mètre simple		2022-06-05	
HUG248.lm:12	HUG	HUG_16	HUG248	poem	12	6+6	42		1.1.2.1.1	profil traditionnel		2022-06-05	
HUG249.lm:12	HUG	HUG_16	HUG249	poem	12	6+6	8		1.1.2.1.1	profil traditionnel		2022-06-05	
HUG249.lm:8	HUG	HUG_16	HUG249	poem	8	8	4		0.1	mètre simple		2022-06-05	
HUG25.lm:8	HUG	HUG_8	HUG25	poem	8	8	110		0.1	mètre simple		2022-06-06	
HUG250.lm:12	HUG	HUG_16	HUG250	poem	12	6+6	32		1.1.2.1.1	profil traditionnel		2022-06-05	
HUG251.lm:12	HUG	HUG_16	HUG251	poem	12	6+6	202		1.1.2.1.1	profil traditionnel		2022-06-05	
HUG252.lm:12	HUG	HUG_16	HUG252	poem	12	6+6	132		1.1.2.1.1	profil traditionnel		2022-06-05	
HUG252.lm:6	HUG	HUG_16	HUG252	poem	6	6	66		0.1	mètre simple		2022-06-05	
HUG253.lm:12	HUG	HUG_16	HUG253	poem	12	6+6	152		1.1.2.1.1	profil traditionnel		2022-06-05	
HUG253.lm:6	HUG	HUG_16	HUG253	poem	6	6	148		0.1	mètre simple		2022-06-05	
HUG254.lm:7	HUG	HUG_16	HUG254	poem	7	7	12		0.1	mètre simple		2022-06-05	
HUG255.lm:12	HUG	HUG_16	HUG255	poem	12	6+6	52		1.1.2.1.1	profil traditionnel		2022-06-05	
HUG256.lm:8	HUG	HUG_11	HUG256	poem	8	8	326		0.1	mètre simple		2022-06-05	
HUG257.lm:12	HUG	HUG_11	HUG257	poem	12	6+6	190		1.1.2.1.1	profil traditionnel		2022-06-05	
HUG257.lm:6	HUG	HUG_11	HUG257	poem	6	6	8		0.1	mètre simple		2022-06-05	
HUG257.lm:8	HUG	HUG_11	HUG257	poem	8	8	2		0.1	mètre simple		2022-06-05	
HUG258.lm:12	HUG	HUG_11	HUG258	poem	12	6+6	3		1.1.2.1.1	profil traditionnel		2022-06-05	
HUG258.lm:6	HUG	HUG_11	HUG258	poem	6		1		0.0	vers unique		2022-06-05	
HUG259.lm:12	HUG	HUG_11	HUG259	poem	12	6+6	230		1.1.2.1.1	profil traditionnel		2022-06-05	
HUG26.lm:12	HUG	HUG_8	HUG26	poem	12	6+6	48		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG26.lm:8	HUG	HUG_8	HUG26	poem	8	8	72		0.1	mètre simple		2022-06-06	
HUG260.lm:12	HUG	HUG_11	HUG260	poem	12	6+6	20		1.1.2.1.1	profil traditionnel		2022-06-05	
HUG260.lm:6	HUG	HUG_11	HUG260	poem	6	6	4		0.1	mètre simple		2022-06-05	
HUG261.lm:12	HUG	HUG_11	HUG261	poem	12	6+6	12		1.1.2.1.1	profil traditionnel		2022-06-05	
HUG261.lm:8	HUG	HUG_11	HUG261	poem	8	8	6		0.1	mètre simple		2022-06-05	
HUG262.lm:12	HUG	HUG_11	HUG262	poem	12	6+6	94		1.1.2.1.1	profil traditionnel		2022-06-05	
HUG263.lm:12	HUG	HUG_11	HUG263	poem	12	6+6	60		1.1.2.1.1	profil traditionnel		2022-06-05	
HUG264.lm:8	HUG	HUG_11	HUG264	poem	8	8	40		0.1	mètre simple		2022-06-05	
HUG265.lm:12	HUG	HUG_11	HUG265	poem	12	6+6	6		1.1.2.1.1	profil traditionnel		2022-06-05	
HUG266.lm:12	HUG	HUG_11	HUG266	poem	12	6−6	76		1.1.2.1.2.1	profil traditionnel avec vers entravé(s)		2022-06-05	
HUG267.lm:12	HUG	HUG_11	HUG267	poem	12	6+6	44		1.1.2.1.1	profil traditionnel		2022-06-05	
HUG268.lm:12	HUG	HUG_11	HUG268	poem	12	6+6	58		1.1.2.1.1	profil traditionnel		2022-06-05	
HUG269.lm:12	HUG	HUG_11	HUG269	poem	12	6+6	36		1.1.2.1.1	profil traditionnel		2022-06-05	
HUG27.lm:12	HUG	HUG_8	HUG27	poem	12	6+6	32		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG27.lm:8	HUG	HUG_8	HUG27	poem	8	8	64		0.1	mètre simple		2022-06-06	
HUG270.lm:12	HUG	HUG_11	HUG270	poem	12	6+6	24		1.1.2.1.1	profil traditionnel		2022-06-05	
HUG271.lm:12	HUG	HUG_11	HUG271	poem	12	6+6	32		1.1.2.1.1	profil traditionnel		2022-06-05	
HUG272.lm:8	HUG	HUG_11	HUG272	poem	8	8	36		0.1	mètre simple		2022-06-05	
HUG273.lm:12	HUG	HUG_11	HUG273	poem	12	6+6	18		1.1.2.1.1	profil traditionnel		2022-06-05	
HUG274.lm:12	HUG	HUG_11	HUG274	poem	12	6+6	212		1.1.2.1.1	profil traditionnel		2022-06-05	
HUG275.lm:12	HUG	HUG_11	HUG275	poem	12	6+6	214		1.1.2.1.1	profil traditionnel		2022-06-05	
HUG276.lm:12	HUG	HUG_11	HUG276	poem	12	6+6	40		1.1.2.1.1	profil traditionnel		2022-06-05	
HUG277.lm:10	HUG	HUG_11	HUG277	poem	10	4+6	44		1.1.2.1.1.1	profil traditionnel		2022-06-05	
HUG277.lm:4	HUG	HUG_11	HUG277	poem	4	4	44		0.1	mètre simple		2022-06-05	
HUG278.lm:5	HUG	HUG_11	HUG278	poem	5	5	12		0.1	mètre simple		2022-06-05	
HUG279.lm:7	HUG	HUG_11	HUG279	poem	7	7	52		0.1	mètre simple		2022-06-05	
HUG28.lm:12	HUG	HUG_8	HUG28	poem	12	6+6	32		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG280.lm:12	HUG	HUG_11	HUG280	poem	12	6+6	46		1.1.2.1.1	profil traditionnel		2022-06-05	
HUG281.lm:8	HUG	HUG_11	HUG281	poem	8	8	124		0.1	mètre simple		2022-06-05	
HUG282.lm:10	HUG	HUG_11	HUG282	poem	10	4+6	9		1.1.2.1.1.1	profil traditionnel		2022-06-05	
HUG282.lm:4	HUG	HUG_11	HUG282	poem	4	4	6		0.1	mètre simple		2022-06-05	
HUG283.lm:12	HUG	HUG_11	HUG283	poem	12	6+6	44		1.1.2.1.1	profil traditionnel		2022-06-05	
HUG284.lm:12	HUG	HUG_11	HUG284	poem	12	6+6	12		1.1.2.1.1	profil traditionnel		2022-06-05	
HUG285.lm:7	HUG	HUG_11	HUG285	poem	7	7	64		0.1	mètre simple		2022-06-05	
HUG286.lm:12	HUG	HUG_11	HUG286	poem	12	6+6	40		1.1.2.1.1	profil traditionnel		2022-06-05	
HUG287.lm:12	HUG	HUG_11	HUG287	poem	12	6+6	8		1.1.2.1.1	profil traditionnel		2022-06-05	
HUG288.lm:12	HUG	HUG_11	HUG288	poem	12	6+6	32		1.1.2.1.1	profil traditionnel		2022-06-05	
HUG289.lm:12	HUG	HUG_11	HUG289	poem	12	6−6	152		1.1.2.1.2.1	profil traditionnel avec vers entravé(s)		2022-06-05	
HUG289.lm:6	HUG	HUG_11	HUG289	poem	6	6	16		0.1	mètre simple		2022-06-05	
HUG29.lm:12	HUG	HUG_8	HUG29	poem	12	6+6	42		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG29.lm:8	HUG	HUG_8	HUG29	poem	8	8	138		0.1	mètre simple		2022-06-06	
HUG290.lm:12	HUG	HUG_11	HUG290	poem	12	6+6	222		1.1.2.1.1	profil traditionnel		2022-06-05	
HUG291.lm:12	HUG	HUG_11	HUG291	poem	12	6+6	138		1.1.2.1.1	profil traditionnel		2022-06-05	
HUG292.lm:12	HUG	HUG_11	HUG292	poem	12	6+6	10		1.1.2.1.1	profil traditionnel		2022-06-05	
HUG293.lm:12	HUG	HUG_11	HUG293	poem	12	6+6	16		1.1.2.1.1	profil traditionnel		2022-06-05	
HUG294.lm:10	HUG	HUG_11	HUG294	poem	10	4+6	12		1.1.2.1.1.1	profil traditionnel		2022-06-05	
HUG294.lm:5	HUG	HUG_11	HUG294	poem	5	5	6		0.1	mètre simple		2022-06-05	
HUG295.lm:8	HUG	HUG_11	HUG295	poem	8	8	152		0.1	mètre simple		2022-06-05	
HUG296.lm:4	HUG	HUG_11	HUG296	poem	4	4	3		0.1	mètre simple		2022-06-05	
HUG296.lm:7	HUG	HUG_11	HUG296	poem	7	7	9		0.1	mètre simple		2022-06-05	
HUG297.lm:12	HUG	HUG_11	HUG297	poem	12	6+6	46		1.1.2.1.1	profil traditionnel		2022-06-05	
HUG297.lm:8	HUG	HUG_11	HUG297	poem	8	8	2		0.1	mètre simple		2022-06-05	
HUG298.lm:12	HUG	HUG_11	HUG298	poem	12	6+6	8		1.1.2.1.1	profil traditionnel		2022-06-05	
HUG299.lm:12	HUG	HUG_11	HUG299	poem	12	6+6	288		1.1.2.1.1	profil traditionnel		2022-06-05	
HUG3.lm:12	HUG	HUG_15	HUG3	poem	12	6+6	182		1.1.2.1.1	profil traditionnel		2022-06-05	
HUG30.lm:12	HUG	HUG_8	HUG30	poem	12	6+6	77		1.1.2.1.1	profil traditionnel		2022-06-06	
HUG30.lm:8	HUG	HUG_8	HUG30	poem	8	8	7		0.1	mètre simple		2022-06-06	
HUG300.lm:12	HUG	HUG_17	HUG300	poem	12	6+6	332		1.1.2.1.1	profil traditionnel		2022-06-12	
HUG300.lm:6	HUG	HUG_17	HUG300	poem	6	6	22		0.1	mètre simple		2022-06-12	
HUG300.lm:8	HUG	HUG_17	HUG300	poem	8	8	66		0.1	mètre simple		2022-06-12	
HUG301.lm:8	HUG	HUG_17	HUG301	poem	8	8	28		0.1	mètre simple		2022-06-12	
HUG302.lm:12	HUG	HUG_17	HUG302	poem	12	6+6	63		1.1.2.1.1	profil traditionnel		2022-06-12	
HUG302.lm:8	HUG	HUG_17	HUG302	poem	8	8	21		0.1	mètre simple		2022-06-12	
HUG303.lm:12	HUG	HUG_17	HUG303	poem	12	6+6	48		1.1.2.1.1	profil traditionnel		2022-06-12	
HUG304.lm:12	HUG	HUG_17	HUG304	poem	12	6+6	24		1.1.2.1.1	profil traditionnel		2022-06-12	
HUG304.lm:6	HUG	HUG_17	HUG304	poem	6	6	12		0.1	mètre simple		2022-06-12	
